			1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0
序号	分类名称	供应商型号规格	品牌	产品系列	应用类型	认证	防爆类型	信号输出	显示及操作	电缆入口	防护等级	过程连接	过程连接材质	膜片材质	填充油	量程	压力范围	精度	附加信息
185	绝压压力变送器	EJA310E-JLS0J-919EA(0~50mbar)	横河川仪	EJA310E	高真空		非防爆	4-20mA HART	本地显示和设置	M20		无过程接头（容室法兰上有Rc1/4内螺纹）	316L	哈氏合金C		0~50mbar	0-100mbar Abs	±0.15%	
186	绝压压力变送器	EJA310E-JLS0J-919EA(0~100mbar)	横河川仪	EJA310E	高真空		非防爆	4-20mA HART	本地显示和设置	M20		无过程接头（容室法兰上有Rc1/4内螺纹）	316L	哈氏合金C		0~100mbar	0-100mbar Abs	±0.15%	
187	绝压压力变送器	EJA310E-JLS5J-919EA(0~25mbar)	横河川仪	EJA310E	高真空		非防爆	4-20mA HART	本地显示和设置	M20		无过程接头（容室法兰上有1/4NPT内螺纹）	316L	哈氏合金C		0~25mbar	0-100mbar Abs	±0.15%	
188	绝压压力变送器	EJA310E-JLS5J-919EA(0~50mbar)	横河川仪	EJA310E	高真空		非防爆	4-20mA HART	本地显示和设置	M20		无过程接头（容室法兰上有1/4NPT内螺纹）	316L	哈氏合金C		0~50mbar	0-100mbar Abs	±0.15%	
189	绝压压力变送器	EJA310E-JLS5J-919EA(0~100mbar)	横河川仪	EJA310E	高真空		非防爆	4-20mA HART	本地显示和设置	M20		无过程接头（容室法兰上有1/4NPT内螺纹）	316L	哈氏合金C		0~100mbar	0-100mbar Abs	±0.15%	
190	绝压压力变送器	EJA510E-JAS8N-019EN(0~100mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~100mbar	0-2bar Abs	±0.055%	
191	绝压压力变送器	EJA510E-JAS8N-019EN(0~200mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~200mbar	0-2bar Abs	±0.055%	
192	绝压压力变送器	EJA510E-JAS8N-019EN(0~300mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~300mbar	0-2bar Abs	±0.055%	
193	绝压压力变送器	EJA510E-JAS8N-019EN(0~400mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~400mbar	0-2bar Abs	±0.055%	
194	绝压压力变送器	EJA510E-JAS9N-019EN(0~100mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~100mbar	0-2bar Abs	±0.055%	
195	绝压压力变送器	EJA510E-JAS9N-019EN(0~200mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~200mbar	0-2bar Abs	±0.055%	
196	绝压压力变送器	EJA510E-JAS9N-019EN(0~300mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~300mbar	0-2bar Abs	±0.055%	
197	绝压压力变送器	EJA510E-JAS9N-019EN(0~400mbar)	横河川仪	EJA510E	高真空	无认证	非防爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~400mbar	0-2bar Abs	±0.055%	
198	绝压压力变送器	EJA510E-JAS8N-019EN/NF2(0~100mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~100mbar	0-2bar Abs	±0.055%	
199	绝压压力变送器	EJA510E-JAS8N-019EN/NF2(0~200mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~200mbar	0-2bar Abs	±0.055%	
200	绝压压力变送器	EJA510E-JAS8N-019EN/NF2(0~300mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~300mbar	0-2bar Abs	±0.055%	
201	绝压压力变送器	EJA510E-JAS8N-019EN/NF2(0~400mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~400mbar	0-2bar Abs	±0.055%	
202	绝压压力变送器	EJA510E-JAS9N-019EN/NF2(0~100mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~100mbar	0-2bar Abs	±0.055%	
203	绝压压力变送器	EJA510E-JAS9N-019EN/NF2(0~200mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~200mbar	0-2bar Abs	±0.055%	
204	绝压压力变送器	EJA510E-JAS9N-019EN/NF2(0~300mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~300mbar	0-2bar Abs	±0.055%	
205	绝压压力变送器	EJA510E-JAS9N-019EN/NF2(0~400mbar)	横河川仪	EJA510E	高真空	NEPSI Ex d IIC T4~T6 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~400mbar	0-2bar Abs	±0.055%	
206	绝压压力变送器	EJA510E-JAS8N-019EN/KF22(0~100mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~100mbar	0-2bar Abs	±0.055%	
207	绝压压力变送器	EJA510E-JAS8N-019EN/KF22(0~200mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~200mbar	0-2bar Abs	±0.055%	
208	绝压压力变送器	EJA510E-JAS8N-019EN/KF22(0~300mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~300mbar	0-2bar Abs	±0.055%	
209	绝压压力变送器	EJA510E-JAS8N-019EN/KF22(0~400mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	G1/2外螺纹	316L	哈氏合金C	硅油	0~400mbar	0-2bar Abs	±0.055%	
210	绝压压力变送器	EJA510E-JAS9N-019EN/KF22(0~100mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~100mbar	0-2bar Abs	±0.055%	
211	绝压压力变送器	EJA510E-JAS9N-019EN/KF22(0~200mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~200mbar	0-2bar Abs	±0.055%	
212	绝压压力变送器	EJA510E-JAS9N-019EN/KF22(0~300mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~300mbar	0-2bar Abs	±0.055%	
213	绝压压力变送器	EJA510E-JAS9N-019EN/KF22(0~400mbar)	横河川仪	EJA510E	高真空	ATEX 2D Exd IIC T6~T4 Gb	隔爆	4-20mA HART	本地显示和设置	M20	IP66/IP67	M20*1.5外螺纹	316L	哈氏合金C	硅油	0~400mbar	0-2bar Abs	±0.055%	
214	绝压压力变送器	2051TA1A2B21BM5(0~25mbar)	艾默生	2051T	高真空		非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~25mbar	0-2.1bar Abs	±0.065%	
215	绝压压力变送器	2051TA1A2B21BM5(0~50mbar)	艾默生	2051T	高真空		非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~50mbar	0-2.1bar Abs	±0.065%	
216	绝压压力变送器	2051TA1A2B21BM5(0~100mbar)	艾默生	2051T	高真空		非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~100mbar	0-2.1bar Abs	±0.065%	
217	绝压压力变送器	2051TA1A2B21BM5(0~200mbar)	艾默生	2051T	高真空		非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.065%	
218	绝压压力变送器	2088A1S22B2M5HR5(0~200mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
219	绝压压力变送器	2088A1S22B2M5HR5(0~300mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
220	绝压压力变送器	2088A1S22B2M5HR5(0~400mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
221	绝压压力变送器	2088A1S22D2M5HR5(0~200mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
222	绝压压力变送器	2088A1S22D2M5HR5(0~300mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
223	绝压压力变送器	2088A1S22D2M5HR5(0~400mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
224	绝压压力变送器	2088A1S22A2M5HR5(0~200mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
225	绝压压力变送器	2088A1S22A2M5HR5(0~300mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
226	绝压压力变送器	2088A1S22A2M5HR5(0~400mbar)	艾默生	2088A	高真空	无认证	非防爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
227	绝压压力变送器	2088A1S22B2M5E3HR5(0~200mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
228	绝压压力变送器	2088A1S22B2M5E3HR5(0~300mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
229	绝压压力变送器	2088A1S22B2M5E3HR5(0~400mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
230	绝压压力变送器	2088A1S22D2M5E3HR5(0~200mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
231	绝压压力变送器	2088A1S22D2M5E3HR5(0~300mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
232	绝压压力变送器	2088A1S22D2M5E3HR5(0~400mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
233	绝压压力变送器	2088A1S22A2M5E3HR5(0~200mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
234	绝压压力变送器	2088A1S22A2M5E3HR5(0~300mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
235	绝压压力变送器	2088A1S22A2M5E3HR5(0~400mbar)	艾默生	2088A	高真空	中国防火(ExdIICT4/T6)	隔爆	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
236	绝压压力变送器	2088A1S22B2M5KHHR5(0~200mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
237	绝压压力变送器	2088A1S22B2M5KHHR5(0~300mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
238	绝压压力变送器	2088A1S22B2M5KHHR5(0~400mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		G1/2外螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
239	绝压压力变送器	2088A1S22D2M5KHHR5(0~200mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
240	绝压压力变送器	2088A1S22D2M5KHHR5(0~300mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
241	绝压压力变送器	2088A1S22D2M5KHHR5(0~400mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		M20*1.5外螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
242	绝压压力变送器	2088A1S22A2M5KHHR5(0~200mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~200mbar	0-2.1bar Abs	±0.075%	
243	绝压压力变送器	2088A1S22A2M5KHHR5(0~300mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~300mbar	0-2.1bar Abs	±0.075%	
244	绝压压力变送器	2088A1S22A2M5KHHR5(0~400mbar)	艾默生	2088A	高真空	FM认证与ATEX防爆和本安(K5、ED、I1)	本安	4-20mA HART	本地显示	M20		NPT1/2内螺纹	316L	316L	硅油	0~400mbar	0-2.1bar Abs	±0.075%	
